Time of Day,Process Name,PID,Operation,Path,Source
2023-03-04 11:55:36.312,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.avi\OpenWithProgids\WMP11.AssocFile.AVI,EDR Log
2023-03-04 11:55:36.312,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.bmp\OpenWithProgids,EDR Log
2023-03-04 11:55:36.312,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.bmp\OpenWithProgids\Paint.Picture,EDR Log
2023-03-04 11:55:36.312,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.cab\OpenWithProgids,EDR Log
2023-03-04 11:55:36.312,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.cab\OpenWithProgids\CABFolder,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.cdxml\OpenWithProgids,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.cdxml\OpenWithProgids\Microsoft.PowerShellCmdletDefinitionXML.1,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.css\OpenWithProgids,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.css\OpenWithProgids\CSSfile,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.dds\OpenWithProgids,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.dds\OpenWithProgids\ddsfile,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.dib\OpenWithProgids,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.dib\OpenWithProgids\Paint.Picture,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.dll\OpenWithProgids,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.dll\OpenWithProgids\dllfile,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.docx\OpenWithProgids,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.docx\OpenWithProgids\docxfile,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.emf\OpenWithProgids,EDR Log
2023-03-04 11:55:36.327,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.emf\OpenWithProgids\emffile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.exe\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.exe\OpenWithProgids\exefile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.flac\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.flac\OpenWithProgids\WMP11.AssocFile.FLAC,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.fon\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.fon\OpenWithProgids\fonfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.gif\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.gif\OpenWithProgids\giffile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.htm\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.htm\OpenWithProgids\htmlfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.html\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.html\OpenWithProgids\htmlfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.ico\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.ico\OpenWithProgids\icofile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.inf\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.inf\OpenWithProgids\inffile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.ini\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.ini\OpenWithProgids\inifile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jfif\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jfif\OpenWithProgids\pjpegfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jpe\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jpe\OpenWithProgids\jpegfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jpeg\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jpeg\OpenWithProgids\jpegfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jpg\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jpg\OpenWithProgids\jpegfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jxr\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.jxr\OpenWithProgids\wdpfile,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.lnk\OpenWithProgids,EDR Log
2023-03-04 11:55:36.343,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.lnk\OpenWithProgids\lnkfile,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m1v\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m1v\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m2t\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m2t\OpenWithProgids\WMP11.AssocFile.M2TS,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m2ts\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m2ts\OpenWithProgids\WMP11.AssocFile.M2TS,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.M2V\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.M2V\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m3u\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m3u\OpenWithProgids\WMP11.AssocFile.m3u,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m4a\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m4a\OpenWithProgids\WMP11.AssocFile.M4A,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m4v\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.m4v\OpenWithProgids\WMP11.AssocFile.MP4,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mht\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mht\OpenWithProgids\mhtmlfile,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mhtml\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mhtml\OpenWithProgids\mhtmlfile,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mid\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mid\OpenWithProgids\WMP11.AssocFile.MIDI,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.midi\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.midi\OpenWithProgids\WMP11.AssocFile.MIDI,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mk3d\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mk3d\OpenWithProgids\WMP11.AssocFile.MK3D,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mka\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mka\OpenWithProgids\WMP11.AssocFile.MKA,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mkv\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mkv\OpenWithProgids\WMP11.AssocFile.MKV,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mod\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mod\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mov\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mov\OpenWithProgids\WMP11.AssocFile.MOV,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.MP2\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.MP2\OpenWithProgids\WMP11.AssocFile.MP3,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp2v\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp2v\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp3\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp3\OpenWithProgids\WMP11.AssocFile.MP3,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp4\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp4\OpenWithProgids\WMP11.AssocFile.MP4,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp4v\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mp4v\OpenWithProgids\WMP11.AssocFile.MP4,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpa\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpa\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.MPE\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.MPE\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpeg\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpeg\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpg\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpg\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpv2\OpenWithProgids,EDR Log
2023-03-04 11:55:36.359,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mpv2\OpenWithProgids\WMP11.AssocFile.MPEG,EDR Log
2023-03-04 11:55:36.374,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mts\OpenWithProgids,EDR Log
2023-03-04 11:55:36.374,C:\Windows\Explorer.EXE,6276,RegValueSet,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.mts\OpenWithProgids\WMP11.AssocFile.M2TS,EDR Log
2023-03-04 11:55:36.374,C:\Windows\Explorer.EXE,6276,RegObject,HKU\S-1-5-21-2653666168-4187147423-2934106296-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.ocx\OpenWithProgids,EDR Log
